case,split,domain,initial_context,seed,mode,policy,committed,cycles,draft_cycles,rejections,proposed,accepted,target_ms,draft_ms,verify_ms,recovery_ms,total_ms,ms_per_token,simulated_tps,host_simulator_seconds,depth_0_cycles,depth_1_cycles,depth_2_cycles,depth_3_cycles,depth_4_cycles,depth_5_cycles,stress
cheap_verify-heldout-code-256,heldout,code,256,200,resident_seed_batch,ordinary,256,256,0,0,0,0,5247.686607514296,0.0,0.0,0.0,5247.686607514296,20.49877581060272,48.783400981572925,0.00011370901484042406,256,0,0,0,0,0,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,200,resident_seed_batch,default,256,153,52,42,260,103,2086.499850456563,417.4132107211317,784.9726364727221,118.35702855422846,3407.242726204646,13.309541899236898,75.13406603854149,0.0002251670230180025,101,0,0,0,0,52,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,200,resident_seed_batch,existing_cost_gate,256,131,72,62,360,125,1214.2432323090143,577.2422515412782,1095.8314048532181,174.29719284127978,3061.614081544791,11.95943000603434,83.61602513626757,0.00020445900736376643,59,0,0,0,0,72,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,200,resident_seed_batch,fixed_1,256,157,157,58,154,99,3237.9483010683985,635.2936914038384,997.7180935988629,0.0,4870.960086071102,19.02718783621524,52.55637399535512,8.749996777623892e-05,0,157,0,0,0,0,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,200,resident_seed_batch,fixed_2,256,122,121,64,242,134,2487.157805719757,604.4335012510174,846.548936039447,56.53245146163218,3994.6726944718525,15.604190212780674,64.08535056057866,6.699998630210757e-05,1,0,121,0,0,0,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,200,resident_seed_batch,fixed_3,256,104,103,67,303,152,65.43738290472675,623.1981596348702,1330.8953046182187,184.35276165333568,2203.883608811151,8.60892034691856,116.158584317479,5.479203537106514e-05,1,0,0,103,0,0,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,200,resident_seed_batch,fixed_4,256,96,95,74,375,160,45.71501199540791,674.2147082812436,1345.2032770127996,206.43667618621294,2271.5696734756652,8.873319037014317,112.69740170826526,5.020794924348593e-05,1,0,0,1,94,0,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,200,resident_seed_batch,fixed_5,256,96,95,82,467,160,45.71501199540791,765.1216499586301,1437.0619868668236,229.59981746670758,2477.4984662875704,9.677728383935822,103.33003369467488,4.895799793303013e-05,1,0,0,1,1,93,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,200,resident_seed_batch,h1,256,104,95,66,316,152,315.3066944492603,608.1975386306361,1243.7811331957632,178.29841028186473,2345.5837765575243,9.16243662717783,109.1412732977358,0.0001367499935440719,9,3,2,60,18,12,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,200,resident_seed_batch,h2,256,104,94,64,304,152,249.6355085002015,595.5731440362252,1239.0291857973093,175.444107775907,2259.681946109643,8.826882601990793,113.29027982930945,0.00013233302161097527,10,0,0,80,0,14,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,201,resident_seed_batch,ordinary,256,256,0,0,0,0,5189.134827028637,0.0,0.0,0.0,5189.134827028637,20.270057918080614,49.33385015678785,0.00011479202657938004,256,0,0,0,0,0,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,201,resident_seed_batch,default,256,176,48,43,220,80,2673.93419061729,374.10925088224064,646.6146512054933,107.0333179956223,3801.691410700645,14.850357073049395,67.33844816531798,0.0002590829972177744,128,0,0,0,0,48,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,201,resident_seed_batch,existing_cost_gate,256,134,67,57,315,122,1454.0862981826735,526.9090477753579,936.9325294077757,146.44185336031305,3064.3697287261193,11.970194252836404,83.5408330790492,0.0002127499901689589,67,0,0,0,0,67,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,201,resident_seed_batch,fixed_1,256,157,157,58,149,99,3177.818928596115,623.2294387431749,964.067689050271,0.0,4765.116056389563,18.61373459527173,53.7237702021399,9.037501877173781e-05,0,157,0,0,0,0,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,201,resident_seed_batch,fixed_2,256,124,124,70,239,132,2518.5947722071346,615.949204915009,855.9032775306657,69.70776816319172,4060.1550228159995,15.859980557874998,63.051779688561304,6.937503349035978e-05,0,1,123,0,0,0,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,201,resident_seed_batch,fixed_3,256,112,112,80,321,144,123.84040099815283,664.4214216688459,1389.9041333325292,208.2090074738485,2386.374963473377,9.32177720106788,107.27568128161683,5.883298581466079e-05,0,1,1,110,0,0,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,201,resident_seed_batch,fixed_4,256,104,104,83,391,152,144.073227748452,713.443116477741,1364.8974962915647,212.91949048610107,2435.33333100386,9.513020824233829,105.1190803085979,5.6333024986088276e-05,0,1,1,0,102,0,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,201,resident_seed_batch,fixed_5,256,101,101,91,482,155,104.2187164694746,792.8305271686061,1454.9804232772146,242.18190674942062,2594.211573664716,10.133638959627797,98.68123425197787,5.1709008403122425e-05,0,1,1,0,1,98,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,201,resident_seed_batch,h1,256,105,96,79,420,151,353.4180123178689,705.5185543476798,1334.7486306042363,209.2870170280596,2602.9722142978444,10.167860212100955,98.34910975761467,0.0001377919688820839,9,3,3,7,14,69,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,201,resident_seed_batch,h2,256,113,102,72,309,143,285.5114794025704,620.6628880412726,1296.6456446656143,190.93400791891,2393.7540200283674,9.35060164073581,106.94499011095812,0.0001461250358261168,11,0,0,95,0,7,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,202,resident_seed_batch,ordinary,256,256,0,0,0,0,5210.03860968404,0.0,0.0,0.0,5210.03860968404,20.351713319078282,49.135912260643494,0.00012862501898780465,256,0,0,0,0,0,cheap_verify
cheap_verify-heldout-code-256,heldout,code,256,202,resident_seed_batch,default,256,162,44,34,215,94,2432.6273174262046,348.34685541002165,637.4099055761167,91.98864390269631,3510.372722315037,13.712393446543114,72.92672894038782,0.0002900410327129066,118,0,0,0,0,44,cheap_verify
